"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001108380","2019-06-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","  173",",,C","  124",",,C","  148",",,C",,,,
"CA001108380","2019-06-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  172",",,C","   69",",,C","  121",",,C","   24",",,C","  360",",,C"
"CA001108380","2019-06-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","  178",",,C","   95",",,C","  136",",,C",,,,
"CA001108380","2019-06-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  192",",,C","   93",",,C","  142",",,C",,,,
"CA001108380","2019-06-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  196",",,C","   97",",,C","  147",",,C",,,,
"CA001108380","2019-06-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  194",",,C","  130",",,C","  162",",,C",,,,
"CA001108380","2019-06-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  233",",,C","  123",",,C","  178",",,C","   35",",,C","  340",",,C"
"CA001108380","2019-06-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  287",",,C","  150",",,C","  218",",,C",,,,
"CA001108380","2019-06-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  247",",,C","  145",",,C","  196",",,C",,,,
"CA001108380","2019-06-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  203",",,C","  116",",,C","  159",",,C",,,,
"CA001108380","2019-06-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  221",",,C","  122",",,C","  171",",,C",,,,
"CA001108380","2019-06-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  231",",,C","  122",",,C","  176",",,C",,,,
"CA001108380","2019-06-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  237",",,C","  127",",,C","  182",",,C",,,,
"CA001108380","2019-06-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  220",",,C","  144",",,C","  182",",,C","   33",",,C","  380",",,C"
"CA001108380","2019-06-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  195",",,C","  119",",,C","  157",",,C","   31",",,C","  580",",,C"
"CA001108380","2019-06-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    1",",,C","  194",",,C","   96",",,C","  145",",,C","   32",",,C","  440",",,C"
"CA001108380","2019-06-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  219",",,C","  110",",,C","  165",",,C",,,,
"CA001108380","2019-06-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  202",",,C","  133",",,C","  167",",,C",,,,
"CA001108380","2019-06-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  194",",,C","  114",",,C","  154",",,C",,,,
"CA001108380","2019-06-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    6",",,C","  206",",,C","  117",",,C","  162",",,C",,,,
"CA001108380","2019-06-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  214",",,C","  101",",,C","  158",",,C",,,,
"CA001108380","2019-06-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  211",",,C","  130",",,C","  170",",,C",,,,
"CA001108380","2019-06-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  163",",,C","  209",",,C","  132",",,C","  170",",,C",,,,
"CA001108380","2019-06-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  198",",,C","  137",",,C","  168",",,C",,,,
"CA001108380","2019-06-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  214",",,C","  131",",,C","  173",",,C",,,,
"CA001108380","2019-06-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  222",",,C","  107",",,C","  164",",,C",,,,
"CA001108380","2019-07-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  249",",,C","  127",",,C","  188",",,C",,,,
"CA001108380","2019-07-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   27",",,C","  209",",,C","  136",",,C","  173",",,C","   13",",,C","  360",",,C"
"CA001108380","2019-07-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  213",",,C","  148",",,C","  180",",,C",,,,
"CA001108380","2019-07-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  202",",,C","  146",",,C","  174",",,C",,,,
"CA001108380","2019-07-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  180",",,C","  140",",,C","  160",",,C",,,,
"CA001108380","2019-07-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    1",",,C","  210",",,C","  119",",,C","  165",",,C",,,,
"CA001108380","2019-07-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   25",",,C","  185",",,C","  137",",,C","  161",",,C",,,,
"CA001108380","2019-07-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  217",",,C","  122",",,C","  169",",,C",,,,
"CA001108380","2019-07-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    6",",,C","  227",",,C","  126",",,C","  177",",,C",,,,
"CA001108380","2019-07-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  146",",,C","  223",",,C","  158",",,C","  190",",,C",,,,
"CA001108380","2019-07-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  240",",,C","  143",",,C","  191",",,C",,,,
"CA001108380","2019-07-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  237",",,C","  139",",,C","  188",",,C",,,,
"CA001108380","2019-07-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  248",",,C","  157",",,C","  202",",,C",,,,
"CA001108380","2019-07-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    5",",,C","  247",",,C","  145",",,C","  196",",,C",,,,
"CA001108380","2019-07-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  239",",,C","  144",",,C","  191",",,C",,,,
"CA001108380","2019-07-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  252",",,C","  150",",,C","  201",",,C",,,,
"CA001108380","2019-07-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   55",",,C","  222",",,C","  146",",,C","  184",",,C","   30",",,C","  390",",,C"
"CA001108380","2019-07-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    1",",,C","  215",",,C","  155",",,C","  185",",,C","   31",",,C","  460",",,C"
"CA001108380","2019-07-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  204",",,C","  137",",,C","  171",",,C","   32",",,C","  400",",,C"
"CA001108380","2019-07-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  228",",,C","  116",",,C","  172",",,C",,,,
"CA001108380","2019-07-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  288",",,C","  137",",,C","  213",",,C",,,,
"CA001108380","2019-07-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  270",",,C","  151",",,C","  210",",,C",,,,
"CA001108380","2019-07-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  238",",,C","  141",",,C","  190",",,C",,,,
"CA001108380","2019-07-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  234",",,C","  144",",,C","  189",",,C",,,,
"CA001108380","2019-07-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    3",",,C","  283",",,C","  150",",,C","  216",",,C",,,,
"CA001108380","2019-07-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   19",",,C","  236",",,C","  166",",,C","  201",",,C","   31",",,C","  390",",,C"
"CA001108380","2019-07-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  232",",,C","  138",",,C","  185",",,C",,,,
"CA001108380","2019-07-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  235",",,C","  152",",,C","  194",",,C",,,,
"CA001108380","2019-07-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  236",",,C","  152",",,C","  194",",,C",,,,
"CA001108380","2019-07-31","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  237",",,C","  174",",,C","  206",",,C",,,,
"CA001108380","2019-08-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  253",",,C","  159",",,C","  206",",,C",,,,
"CA001108380","2019-08-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   32",",,C","  258",",,C","  169",",,C","  213",",,C",,,,
"CA001108380","2019-08-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  238",",,C","  140",",,C","  189",",,C",,,,
"CA001108380","2019-08-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  256",",,C","  153",",,C","  204",",,C",,,,
"CA001108380","2019-08-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  257",",,C","  148",",,C","  202",",,C",,,,
"CA001108380","2019-08-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  248",",,C","  134",",,C","  191",",,C",,,,
"CA001108380","2019-08-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  261",",,C","  137",",,C","  199",",,C",,,,
"CA001108380","2019-08-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  234",",,C","  147",",,C","  190",",,C",,,,
"CA001108380","2019-08-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  236",",,C","  166",",,C","  201",",,C",,,,
"CA001108380","2019-08-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   16",",,C","  202",",,C","  160",",,C","  181",",,C",,,,
"CA001108380","2019-08-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   14",",,C","  210",",,C","  152",",,C","  181",",,C",,,,
"CA001108380","2019-08-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  237",",,C","  142",",,C","  190",",,C",,,,
"CA001108380","2019-08-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  237",",,C","  139",",,C","  188",",,C",,,,
"CA001108380","2019-08-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  243",",,C","  154",",,C","  198",",,C",,,,
"CA001108380","2019-08-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  243",",,C","  144",",,C","  193",",,C",,,,
"CA001108380","2019-08-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  223",",,C","  141",",,C","  182",",,C",,,,
"CA001108380","2019-08-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  224",",,C","  172",",,C","  198",",,C",,,,
"CA001108380","2019-08-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  225",",,C","  146",",,C","  186",",,C",,,,
"CA001108380","2019-08-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  238",",,C","  132",",,C","  185",",,C",,,,
"CA001108380","2019-08-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  256",",,C","  127",",,C","  191",",,C",,,,
"CA001108380","2019-08-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   91",",,C","  198",",,C","  156",",,C","  177",",,C",,,,
"CA001108380","2019-08-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  205",",,C","  150",",,C","  177",",,C","   32",",,C","  370",",,C"
"CA001108380","2019-08-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    4",",,C","  199",",,C","  135",",,C","  167",",,C",,,,
"CA001108380","2019-08-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  220",",,C","  128",",,C","  174",",,C",,,,
"CA001108380","2019-08-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    1",",,C","  209",",,C","  149",",,C","  179",",,C","   33",",,C","  380",",,C"
"CA001108380","2019-08-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  216",",,C","  115",",,C","  165",",,C",,,,
"CA001108380","2019-08-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  243",",,C","  150",",,C","  196",",,C",,,,
"CA001108380","2019-08-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  251",",,C","  149",",,C","  200",",,C",,,,
"CA001108380","2019-08-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  263",",,C","  145",",,C","  204",",,C",,,,
"CA001108380","2019-08-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  229",",,C","  166",",,C","  197",",,C",,,,
"CA001108380","2019-08-31","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    4",",,C","  252",",,C","  160",",,C","  206",",,C",,,,
"CA001108380","2019-09-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  250",",,C","  155",",,C","  202",",,C",,,,
"CA001108380","2019-09-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  227",",,C","  146",",,C","  187",",,C",,,,
"CA001108380","2019-09-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  247",",,C","  148",",,C","  197",",,C",,,,
"CA001108380","2019-09-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  230",",,C","  137",",,C","  184",",,C",,,,
"CA001108380","2019-09-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  230",",,C","  142",",,C","  186",",,C",,,,
"CA001108380","2019-09-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  277",",,C","  141",",,C","  209",",,C",,,,
"CA001108380","2019-09-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  204",",,C","  148",",,C","  176",",,C",,,,
"CA001108380","2019-09-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  109",",,C","  195",",,C","  142",",,C","  168",",,C",,,,
"CA001108380","2019-09-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  111",",,C","  208",",,C","  150",",,C","  179",",,C",,,,
"CA001108380","2019-09-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  203",",,C","  147",",,C","  175",",,C",,,,
"CA001108380","2019-09-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  208",",,C","  133",",,C","  171",",,C",,,,
"CA001108380","2019-09-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  192",",,C","  191",",,C","  145",",,C","  168",",,C","   14",",,C","  310",",,C"
"CA001108380","2019-09-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   57",",,C","  198",",,C","  135",",,C","  167",",,C",,,,
"CA001108380","2019-09-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   75",",,C","  169",",,C","  137",",,C","  153",",,C","   19",",,C","  430",",,C"
"CA001108380","2019-09-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    5",",,C","  182",",,C","  131",",,C","  156",",,C","   21",",,C","  310",",,C"
"CA001108380","2019-09-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   24",",,C","  191",",,C","  117",",,C","  154",",,C",,,,
"CA001108380","2019-09-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  112",",,C","  156",",,C","  128",",,C","  142",",,C","   14",",,C","  400",",,C"
"CA001108380","2019-09-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   61",",,C","  177",",,C","  119",",,C","  148",",,C",,,,
"CA001108380","2019-09-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","  163",",,C","  104",",,C","  133",",,C",,,,
"CA001108380","2019-09-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  187",",,C","  128",",,C","  158",",,C",,,,
"CA001108380","2019-09-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   22",",,C","  206",",,C","  132",",,C","  169",",,C",,,,
"CA001108380","2019-09-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  305",",,C","  162",",,C","  142",",,C","  152",",,C",,,,
"CA001108380","2019-09-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   39",",,C","  146",",,C","  114",",,C","  130",",,C",,,,
"CA001108380","2019-09-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    4",",,C","  181",",,C","  122",",,C","  152",",,C",,,,
"CA001108380","2019-09-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  168",",,C","  104",",,C","  136",",,C","   33",",,C","  310",",,C"
"CA001108380","2019-09-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   11",",,C","  148",",,C","   82",",,C","  115",",,C","   33",",,C","  560",",,C"
"CA001108380","2019-09-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  188",",,C","   78",",,C","  133",",,C",,,,
"CA001108380","2019-09-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  164",",,C","   86",",,C","  125",",,C","   10",",,C","  340",",,C"
"CA001108380","2019-09-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  148",",,C","   60",",,C","  104",",,C",,,,
"CA001108380","2019-10-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  154",",,C","   53",",,C","  103",",,C",,,,
"CA001108380","2019-10-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    4",",,C","  162",",,C","   76",",,C","  119",",,C",,,,
"CA001108380","2019-10-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    6",",,C","  164",",,C","  102",",,C","  133",",,C",,,,
"CA001108380","2019-10-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   29",",,C","  123",",,C","   99",",,C","  111",",,C",,,,
"CA001108380","2019-10-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  145",",,C","   72",",,C","  108",",,C",,,,
"CA001108380","2019-10-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  128",",,C","   65",",,C","   96",",,C",,,,
"CA001108380","2019-10-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  145",",,C","  159",",,C","  100",",,C","  129",",,C","   29",",,C","  510",",,C"
"CA001108380","2019-10-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    7",",,C","  118",",,C","   49",",,C","   83",",,C","   32",",,C","  440",",,C"
"CA001108380","2019-10-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  105",",,C","   10",",,C","   57",",,C",,,,
"CA001108380","2019-10-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  106",",,C","   15",",,C","   60",",,C",,,,
"CA001108380","2019-10-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  122",",,C","   19",",,C","   70",",,C",,,,
"CA001108380","2019-10-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    6",",,C","  134",",,C","   57",",,C","   96",",,C",,,,
"CA001108380","2019-10-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  131",",,C","   68",",,C","   99",",,C",,,,
"CA001108380","2019-10-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  140",",,C","   57",",,C","   98",",,C",,,,
"CA001108380","2019-10-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   32",",,C","  116",",,C","   74",",,C","   95",",,C",,,,
"CA001108380","2019-10-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  123",",,C","  132",",,C","   93",",,C","  113",",,C","   18",",,C","  420",",,C"
"CA001108380","2019-10-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   68",",,C","  140",",,C","   83",",,C","  111",",,C","   21",",,C","  400",",,C"
"CA001108380","2019-10-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   34",",,C","  111",",,C","   78",",,C","   94",",,C","   23",",,C","  350",",,C"
"CA001108380","2019-10-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   33",",,C","  104",",,C","   80",",,C","   92",",,C","   32",",,C","  390",",,C"
"CA001108380","2019-10-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   93",",,C","   96",",,C","   70",",,C","   83",",,C","   14",",,C","  330",",,C"
"CA001108380","2019-10-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  400",",,C","  105",",,C","   73",",,C","   89",",,C",,,,
"CA001108380","2019-10-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","  127",",,C","   95",",,C","  111",",,C","   31",",,C","  410",",,C"
"CA001108380","2019-10-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  128",",,C","   46",",,C","   87",",,C",,,,
"CA001108380","2019-10-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  137",",,C","   71",",,C","  104",",,C",,,,
"CA001108380","2019-10-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   35",",,C","  127",",,C","   91",",,C","  109",",,C","   33",",,C","  710",",,C"
"CA001108380","2019-10-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","  119",",,C","   36",",,C","   77",",,C","   35",",,C","  340",",,C"
"CA001108380","2019-10-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  110",",,C","   10",",,C","   60",",,C",,,,
"CA001108380","2019-10-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    3",",,C","  100",",,C","   11",",,C","   55",",,C",,,,
"CA001108380","2019-10-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   97",",,C","   14",",,C","   56",",,C","   12",",,C","  320",",,C"
"CA001108380","2019-10-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   91",",,C","   -8",",,C","   42",",,C",,,,
"CA001108380","2019-10-31","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   97",",,C","   20",",,C","   58",",,C",,,,
"CA001108380","2019-11-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  102",",,C","    2",",,C","   52",",,C",,,,
"CA001108380","2019-11-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   98",",,C","   14",",,C","   56",",,C",,,,
"CA001108380","2019-11-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   96",",,C","    5",",,C","   50",",,C",,,,
"CA001108380","2019-11-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"   96",",,C","   18",",,C","   57",",,C",,,,
"CA001108380","2019-11-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"  104",",,C","   45",",,C","   74",",,C",,,,
"CA001108380","2019-11-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"  106",",,C","   12",",,C","   59",",,C",,,,
"CA001108380","2019-11-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"  108",",,C","   24",",,C","   66",",,C",,,,
"CA001108380","2019-11-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"  121",",,C","   30",",,C","   75",",,C",,,,
"CA001108380","2019-11-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"  104",",,C","   79",",,C","   92",",,C",,,,
"CA001108380","2019-11-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"  108",",,C","   61",",,C","   84",",,C",,,,
"CA001108380","2019-11-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"   95",",,C","   40",",,C","   68",",,C","   35",",,C","  330",",,C"
"CA001108380","2019-11-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"   94",",,C","   79",",,C","   87",",,C",,,,
