location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Osaka,34.68222222,135.5191667,23,2015,4/1/2015,91
Japan/Osaka,34.68222222,135.5191667,23,2016,4/1/2016,92
Japan/Osaka,34.68222222,135.5191667,23,2017,4/6/2017,96
Japan/Osaka,34.68222222,135.5191667,23,2018,3/26/2018,85
Japan/Osaka,34.68222222,135.5191667,23,2019,4/4/2019,94
Japan/Osaka,34.68222222,135.5191667,23,2020,4/3/2020,94
Japan/Osaka,34.68222222,135.5191667,23,2021,3/28/2021,87
Japan/Sumoto,34.33833333,134.905,109.3,1953,4/15/1953,105
Japan/Sumoto,34.33833333,134.905,109.3,1954,4/2/1954,92
Japan/Sumoto,34.33833333,134.905,109.3,1955,4/7/1955,97
Japan/Sumoto,34.33833333,134.905,109.3,1956,4/10/1956,101
Japan/Sumoto,34.33833333,134.905,109.3,1957,4/12/1957,102
Japan/Sumoto,34.33833333,134.905,109.3,1958,4/5/1958,95
Japan/Sumoto,34.33833333,134.905,109.3,1959,4/3/1959,93
Japan/Sumoto,34.33833333,134.905,109.3,1961,4/7/1961,97
Japan/Sumoto,34.33833333,134.905,109.3,1962,4/8/1962,98
Japan/Sumoto,34.33833333,134.905,109.3,1963,4/10/1963,100
Japan/Sumoto,34.33833333,134.905,109.3,1964,4/6/1964,97
Japan/Sumoto,34.33833333,134.905,109.3,1965,4/14/1965,104
Japan/Sumoto,34.33833333,134.905,109.3,1966,3/31/1966,90
Japan/Sumoto,34.33833333,134.905,109.3,1967,4/3/1967,93
Japan/Sumoto,34.33833333,134.905,109.3,1968,4/6/1968,97
Japan/Sumoto,34.33833333,134.905,109.3,1969,4/11/1969,101
Japan/Sumoto,34.33833333,134.905,109.3,1970,4/12/1970,102
Japan/Sumoto,34.33833333,134.905,109.3,1971,4/4/1971,94
Japan/Sumoto,34.33833333,134.905,109.3,1972,4/5/1972,96
Japan/Sumoto,34.33833333,134.905,109.3,1973,4/4/1973,94
Japan/Sumoto,34.33833333,134.905,109.3,1974,4/6/1974,96
Japan/Sumoto,34.33833333,134.905,109.3,1975,4/7/1975,97
Japan/Sumoto,34.33833333,134.905,109.3,1976,4/5/1976,96
Japan/Sumoto,34.33833333,134.905,109.3,1977,4/1/1977,91
Japan/Sumoto,34.33833333,134.905,109.3,1978,4/10/1978,100
Japan/Sumoto,34.33833333,134.905,109.3,1979,4/5/1979,95
Japan/Sumoto,34.33833333,134.905,109.3,1980,4/8/1980,99
Japan/Sumoto,34.33833333,134.905,109.3,1981,4/7/1981,97
Japan/Sumoto,34.33833333,134.905,109.3,1982,4/1/1982,91
Japan/Sumoto,34.33833333,134.905,109.3,1983,4/9/1983,99
Japan/Sumoto,34.33833333,134.905,109.3,1984,4/15/1984,106
Japan/Sumoto,34.33833333,134.905,109.3,1985,4/9/1985,99
Japan/Sumoto,34.33833333,134.905,109.3,1986,4/10/1986,100
Japan/Sumoto,34.33833333,134.905,109.3,1987,4/5/1987,95
Japan/Sumoto,34.33833333,134.905,109.3,1988,4/13/1988,104
Japan/Sumoto,34.33833333,134.905,109.3,1989,4/1/1989,91
Japan/Sumoto,34.33833333,134.905,109.3,1990,3/27/1990,86
Japan/Sumoto,34.33833333,134.905,109.3,1991,4/9/1991,99
Japan/Sumoto,34.33833333,134.905,109.3,1992,4/3/1992,94
Japan/Sumoto,34.33833333,134.905,109.3,1993,4/9/1993,99
Japan/Sumoto,34.33833333,134.905,109.3,1994,4/6/1994,96
Japan/Sumoto,34.33833333,134.905,109.3,1995,4/11/1995,101
Japan/Sumoto,34.33833333,134.905,109.3,1996,4/10/1996,101
Japan/Sumoto,34.33833333,134.905,109.3,1997,4/6/1997,96
Japan/Sumoto,34.33833333,134.905,109.3,1998,3/30/1998,89
Japan/Sumoto,34.33833333,134.905,109.3,1999,4/6/1999,96
Japan/Sumoto,34.33833333,134.905,109.3,2000,4/9/2000,100
Japan/Sumoto,34.33833333,134.905,109.3,2001,4/3/2001,93
Japan/Sumoto,34.33833333,134.905,109.3,2002,3/28/2002,87
Japan/Wakayama,34.22888889,135.1641667,13.9,1955,4/3/1955,93
Japan/Wakayama,34.22888889,135.1641667,13.9,1956,4/3/1956,94
Japan/Wakayama,34.22888889,135.1641667,13.9,1957,4/8/1957,98
Japan/Wakayama,34.22888889,135.1641667,13.9,1958,4/4/1958,94
Japan/Wakayama,34.22888889,135.1641667,13.9,1959,3/27/1959,86
Japan/Wakayama,34.22888889,135.1641667,13.9,1960,4/4/1960,95
Japan/Wakayama,34.22888889,135.1641667,13.9,1961,4/3/1961,93
Japan/Wakayama,34.22888889,135.1641667,13.9,1962,4/8/1962,98
Japan/Wakayama,34.22888889,135.1641667,13.9,1963,4/5/1963,95
Japan/Wakayama,34.22888889,135.1641667,13.9,1964,4/5/1964,96
Japan/Wakayama,34.22888889,135.1641667,13.9,1965,4/11/1965,101
Japan/Wakayama,34.22888889,135.1641667,13.9,1966,3/29/1966,88
Japan/Wakayama,34.22888889,135.1641667,13.9,1967,4/1/1967,91
Japan/Wakayama,34.22888889,135.1641667,13.9,1968,4/2/1968,93
Japan/Wakayama,34.22888889,135.1641667,13.9,1969,4/12/1969,102
Japan/Wakayama,34.22888889,135.1641667,13.9,1970,4/12/1970,102
Japan/Wakayama,34.22888889,135.1641667,13.9,1971,4/2/1971,92
Japan/Wakayama,34.22888889,135.1641667,13.9,1972,4/2/1972,93
Japan/Wakayama,34.22888889,135.1641667,13.9,1973,4/2/1973,92
Japan/Wakayama,34.22888889,135.1641667,13.9,1974,4/3/1974,93
Japan/Wakayama,34.22888889,135.1641667,13.9,1975,4/4/1975,94
Japan/Wakayama,34.22888889,135.1641667,13.9,1976,4/2/1976,93
Japan/Wakayama,34.22888889,135.1641667,13.9,1977,3/28/1977,87
Japan/Wakayama,34.22888889,135.1641667,13.9,1978,4/8/1978,98
Japan/Wakayama,34.22888889,135.1641667,13.9,1979,4/5/1979,95
Japan/Wakayama,34.22888889,135.1641667,13.9,1980,4/6/1980,97
Japan/Wakayama,34.22888889,135.1641667,13.9,1981,4/2/1981,92
Japan/Wakayama,34.22888889,135.1641667,13.9,1982,3/28/1982,87
Japan/Wakayama,34.22888889,135.1641667,13.9,1983,4/7/1983,97
Japan/Wakayama,34.22888889,135.1641667,13.9,1984,4/11/1984,102
Japan/Wakayama,34.22888889,135.1641667,13.9,1985,4/6/1985,96
Japan/Wakayama,34.22888889,135.1641667,13.9,1986,4/8/1986,98
Japan/Wakayama,34.22888889,135.1641667,13.9,1987,4/8/1987,98
Japan/Wakayama,34.22888889,135.1641667,13.9,1988,4/12/1988,103
Japan/Wakayama,34.22888889,135.1641667,13.9,1989,4/2/1989,92
Japan/Wakayama,34.22888889,135.1641667,13.9,1990,4/1/1990,91
Japan/Wakayama,34.22888889,135.1641667,13.9,1991,4/5/1991,95
Japan/Wakayama,34.22888889,135.1641667,13.9,1992,4/3/1992,94
Japan/Wakayama,34.22888889,135.1641667,13.9,1993,4/7/1993,97
Japan/Wakayama,34.22888889,135.1641667,13.9,1994,4/6/1994,96
Japan/Wakayama,34.22888889,135.1641667,13.9,1995,4/7/1995,97
Japan/Wakayama,34.22888889,135.1641667,13.9,1996,4/8/1996,99
Japan/Wakayama,34.22888889,135.1641667,13.9,1997,4/1/1997,91
Japan/Wakayama,34.22888889,135.1641667,13.9,1998,4/4/1998,94
Japan/Wakayama,34.22888889,135.1641667,13.9,1999,4/2/1999,92
Japan/Wakayama,34.22888889,135.1641667,13.9,2000,4/6/2000,97
Japan/Wakayama,34.22888889,135.1641667,13.9,2001,4/2/2001,92
Japan/Wakayama,34.22888889,135.1641667,13.9,2002,3/26/2002,85
Japan/Wakayama,34.22888889,135.1641667,13.9,2003,4/3/2003,93
Japan/Wakayama,34.22888889,135.1641667,13.9,2004,4/1/2004,92
Japan/Wakayama,34.22888889,135.1641667,13.9,2005,4/7/2005,97
Japan/Wakayama,34.22888889,135.1641667,13.9,2006,4/4/2006,94
Japan/Wakayama,34.22888889,135.1641667,13.9,2007,4/1/2007,91
Japan/Wakayama,34.22888889,135.1641667,13.9,2008,4/2/2008,93
Japan/Wakayama,34.22888889,135.1641667,13.9,2009,4/3/2009,93
Japan/Wakayama,34.22888889,135.1641667,13.9,2010,3/31/2010,90
Japan/Wakayama,34.22888889,135.1641667,13.9,2011,4/7/2011,97
Japan/Wakayama,34.22888889,135.1641667,13.9,2012,4/4/2012,95
Japan/Wakayama,34.22888889,135.1641667,13.9,2013,3/26/2013,85
Japan/Wakayama,34.22888889,135.1641667,13.9,2014,3/31/2014,90
Japan/Wakayama,34.22888889,135.1641667,13.9,2015,3/30/2015,89
Japan/Wakayama,34.22888889,135.1641667,13.9,2016,3/31/2016,91
Japan/Wakayama,34.22888889,135.1641667,13.9,2017,4/7/2017,97
Japan/Wakayama,34.22888889,135.1641667,13.9,2018,3/27/2018,86
Japan/Wakayama,34.22888889,135.1641667,13.9,2019,4/1/2019,91
Japan/Wakayama,34.22888889,135.1641667,13.9,2020,3/31/2020,91
Japan/Wakayama,34.22888889,135.1641667,13.9,2021,3/27/2021,86
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1958,4/7/1958,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1958,4/7/1958,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1960,3/30/1960,90
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1960,3/30/1960,90
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1962,4/10/1962,100
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1962,4/10/1962,100
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1963,4/4/1963,94
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1963,4/4/1963,94
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1964,4/9/1964,100
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1964,4/9/1964,100
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1965,4/13/1965,103
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1965,4/13/1965,103
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1966,3/31/1966,90
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1966,3/31/1966,90
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1967,3/31/1967,90
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1967,3/31/1967,90
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1968,4/2/1968,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1968,4/2/1968,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1969,4/11/1969,101
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1969,4/11/1969,101
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1970,4/9/1970,99
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1970,4/9/1970,99
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1971,4/4/1971,94
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1971,4/4/1971,94
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1972,4/5/1972,96
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1972,4/5/1972,96
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1973,4/7/1973,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1973,4/7/1973,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1974,4/5/1974,95
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1974,4/5/1974,95
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1975,4/5/1975,95
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1975,4/5/1975,95
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1976,4/2/1976,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1976,4/2/1976,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1977,3/26/1977,85
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1977,3/26/1977,85
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1978,4/12/1978,102
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1978,4/12/1978,102
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1979,4/8/1979,98
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1979,4/8/1979,98
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1980,4/7/1980,98
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1980,4/7/1980,98
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1981,4/1/1981,91
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1981,4/1/1981,91
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1982,4/2/1982,92
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1982,4/2/1982,92
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1983,4/7/1983,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1983,4/7/1983,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1984,4/9/1984,100
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1984,4/9/1984,100
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1985,4/5/1985,95
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1985,4/5/1985,95
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1986,4/7/1986,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1986,4/7/1986,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1987,4/7/1987,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1987,4/7/1987,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1988,4/11/1988,102
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1988,4/11/1988,102
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1989,3/30/1989,89
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1989,3/30/1989,89
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1990,4/2/1990,92
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1990,4/2/1990,92
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1991,4/4/1991,94
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1991,4/4/1991,94
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1992,4/5/1992,96
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1992,4/5/1992,96
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1993,4/14/1993,104
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1993,4/14/1993,104
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1994,4/9/1994,99
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1994,4/9/1994,99
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1995,4/9/1995,99
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1995,4/9/1995,99
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1996,4/1/1996,92
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1996,4/1/1996,92
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1997,4/7/1997,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1997,4/7/1997,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1998,4/3/1998,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1998,4/3/1998,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1999,4/7/1999,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,1999,4/7/1999,97
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2000,4/9/2000,100
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2000,4/9/2000,100
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2001,4/3/2001,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2001,4/3/2001,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2002,3/30/2002,89
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2002,3/30/2002,89
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2003,3/31/2003,90
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2003,3/31/2003,90
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2004,4/3/2004,94
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2004,4/3/2004,94
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2005,4/8/2005,98
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2005,4/8/2005,98
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2006,3/29/2006,88
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2006,3/29/2006,88
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2007,4/6/2007,96
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2007,4/6/2007,96
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2008,4/2/2008,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2008,4/2/2008,93
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2009,3/30/2009,89
Japan/Shionomisaki,33.45027778,135.7572222,67.53,2009,3/30/2009,89
Japan/Nara,34.69388889,135.8277778,104.4,1954,4/4/1954,94
Japan/Nara,34.69388889,135.8277778,104.4,1955,4/6/1955,96
Japan/Nara,34.69388889,135.8277778,104.4,1956,4/7/1956,98
Japan/Nara,34.69388889,135.8277778,104.4,1957,4/13/1957,103
Japan/Nara,34.69388889,135.8277778,104.4,1958,4/8/1958,98
Japan/Nara,34.69388889,135.8277778,104.4,1959,3/29/1959,88
Japan/Nara,34.69388889,135.8277778,104.4,1960,4/4/1960,95
Japan/Nara,34.69388889,135.8277778,104.4,1961,4/7/1961,97
Japan/Nara,34.69388889,135.8277778,104.4,1962,4/9/1962,99
Japan/Nara,34.69388889,135.8277778,104.4,1963,4/7/1963,97
Japan/Nara,34.69388889,135.8277778,104.4,1964,4/7/1964,98
Japan/Nara,34.69388889,135.8277778,104.4,1965,4/17/1965,107
Japan/Nara,34.69388889,135.8277778,104.4,1966,4/8/1966,98
Japan/Nara,34.69388889,135.8277778,104.4,1967,4/8/1967,98
Japan/Nara,34.69388889,135.8277778,104.4,1968,4/8/1968,99
Japan/Nara,34.69388889,135.8277778,104.4,1969,4/12/1969,102
Japan/Nara,34.69388889,135.8277778,104.4,1970,4/17/1970,107
Japan/Nara,34.69388889,135.8277778,104.4,1971,4/7/1971,97
Japan/Nara,34.69388889,135.8277778,104.4,1972,4/6/1972,97
Japan/Nara,34.69388889,135.8277778,104.4,1973,4/5/1973,95
Japan/Nara,34.69388889,135.8277778,104.4,1974,4/8/1974,98
Japan/Nara,34.69388889,135.8277778,104.4,1975,4/9/1975,99
Japan/Nara,34.69388889,135.8277778,104.4,1976,4/5/1976,96
Japan/Nara,34.69388889,135.8277778,104.4,1977,4/4/1977,94
Japan/Nara,34.69388889,135.8277778,104.4,1978,4/11/1978,101
Japan/Nara,34.69388889,135.8277778,104.4,1979,4/6/1979,96
Japan/Nara,34.69388889,135.8277778,104.4,1980,4/8/1980,99
Japan/Nara,34.69388889,135.8277778,104.4,1981,4/6/1981,96
Japan/Nara,34.69388889,135.8277778,104.4,1982,4/1/1982,91
Japan/Nara,34.69388889,135.8277778,104.4,1983,4/7/1983,97
Japan/Nara,34.69388889,135.8277778,104.4,1984,4/16/1984,107
Japan/Nara,34.69388889,135.8277778,104.4,1985,4/8/1985,98
Japan/Nara,34.69388889,135.8277778,104.4,1986,4/10/1986,100
Japan/Nara,34.69388889,135.8277778,104.4,1987,4/6/1987,96
Japan/Nara,34.69388889,135.8277778,104.4,1988,4/14/1988,105
Japan/Nara,34.69388889,135.8277778,104.4,1989,4/2/1989,92
Japan/Nara,34.69388889,135.8277778,104.4,1990,3/28/1990,87
Japan/Nara,34.69388889,135.8277778,104.4,1991,4/5/1991,95
Japan/Nara,34.69388889,135.8277778,104.4,1992,4/1/1992,92
Japan/Nara,34.69388889,135.8277778,104.4,1993,4/7/1993,97
Japan/Nara,34.69388889,135.8277778,104.4,1994,4/6/1994,96
Japan/Nara,34.69388889,135.8277778,104.4,1995,4/8/1995,98
Japan/Nara,34.69388889,135.8277778,104.4,1996,4/8/1996,99
Japan/Nara,34.69388889,135.8277778,104.4,1997,4/3/1997,93
Japan/Nara,34.69388889,135.8277778,104.4,1998,3/31/1998,90
Japan/Nara,34.69388889,135.8277778,104.4,1999,4/2/1999,92
Japan/Nara,34.69388889,135.8277778,104.4,2000,4/10/2000,101
Japan/Nara,34.69388889,135.8277778,104.4,2001,4/4/2001,94
Japan/Nara,34.69388889,135.8277778,104.4,2002,3/26/2002,85
Japan/Nara,34.69388889,135.8277778,104.4,2003,4/4/2003,94
Japan/Nara,34.69388889,135.8277778,104.4,2004,3/30/2004,90
Japan/Nara,34.69388889,135.8277778,104.4,2005,4/7/2005,97
Japan/Nara,34.69388889,135.8277778,104.4,2006,4/5/2006,95
Japan/Nara,34.69388889,135.8277778,104.4,2007,4/4/2007,94
Japan/Nara,34.69388889,135.8277778,104.4,2008,4/3/2008,94
Japan/Nara,34.69388889,135.8277778,104.4,2009,4/6/2009,96
Japan/Nara,34.69388889,135.8277778,104.4,2010,4/2/2010,92
Japan/Nara,34.69388889,135.8277778,104.4,2011,4/8/2011,98
Japan/Nara,34.69388889,135.8277778,104.4,2012,4/9/2012,100
Japan/Nara,34.69388889,135.8277778,104.4,2013,3/29/2013,88
Japan/Nara,34.69388889,135.8277778,104.4,2014,4/1/2014,91
Japan/Nara,34.69388889,135.8277778,104.4,2015,3/31/2015,90
Japan/Nara,34.69388889,135.8277778,104.4,2016,4/2/2016,93
Japan/Nara,34.69388889,135.8277778,104.4,2017,4/8/2017,98
Japan/Nara,34.69388889,135.8277778,104.4,2018,3/29/2018,88
Japan/Nara,34.69388889,135.8277778,104.4,2019,4/5/2019,95
Japan/Nara,34.69388889,135.8277778,104.4,2020,4/3/2020,94
Japan/Nara,34.69388889,135.8277778,104.4,2021,3/30/2021,89
Japan/Izuhara,34.19777778,129.2919444,3.65,1953,4/8/1953,98
Japan/Izuhara,34.15333333,129.2227778,130,1953,4/8/1953,98
Japan/Izuhara,34.19777778,129.2919444,3.65,1954,4/2/1954,92
Japan/Izuhara,34.15333333,129.2227778,130,1954,4/2/1954,92
Japan/Izuhara,34.19777778,129.2919444,3.65,1955,4/4/1955,94
Japan/Izuhara,34.15333333,129.2227778,130,1955,4/4/1955,94
Japan/Izuhara,34.19777778,129.2919444,3.65,1956,4/12/1956,103
Japan/Izuhara,34.15333333,129.2227778,130,1956,4/12/1956,103
Japan/Izuhara,34.19777778,129.2919444,3.65,1957,4/10/1957,100
Japan/Izuhara,34.15333333,129.2227778,130,1957,4/10/1957,100
Japan/Izuhara,34.19777778,129.2919444,3.65,1958,4/6/1958,96
Japan/Izuhara,34.15333333,129.2227778,130,1958,4/6/1958,96
Japan/Izuhara,34.19777778,129.2919444,3.65,1959,3/30/1959,89
Japan/Izuhara,34.15333333,129.2227778,130,1959,3/30/1959,89
Japan/Izuhara,34.19777778,129.2919444,3.65,1960,4/3/1960,94
Japan/Izuhara,34.15333333,129.2227778,130,1960,4/3/1960,94
Japan/Izuhara,34.19777778,129.2919444,3.65,1961,4/2/1961,92
Japan/Izuhara,34.15333333,129.2227778,130,1961,4/2/1961,92
Japan/Izuhara,34.19777778,129.2919444,3.65,1962,4/12/1962,102
Japan/Izuhara,34.15333333,129.2227778,130,1962,4/12/1962,102
Japan/Izuhara,34.19777778,129.2919444,3.65,1963,4/6/1963,96
Japan/Izuhara,34.15333333,129.2227778,130,1963,4/6/1963,96
Japan/Izuhara,34.19777778,129.2919444,3.65,1964,4/4/1964,95
Japan/Izuhara,34.15333333,129.2227778,130,1964,4/4/1964,95
Japan/Izuhara,34.19777778,129.2919444,3.65,1965,4/11/1965,101
Japan/Izuhara,34.15333333,129.2227778,130,1965,4/11/1965,101
Japan/Izuhara,34.19777778,129.2919444,3.65,1966,4/4/1966,94
Japan/Izuhara,34.15333333,129.2227778,130,1966,4/4/1966,94
Japan/Izuhara,34.19777778,129.2919444,3.65,1967,4/3/1967,93
Japan/Izuhara,34.15333333,129.2227778,130,1967,4/3/1967,93
Japan/Izuhara,34.19777778,129.2919444,3.65,1968,4/4/1968,95
Japan/Izuhara,34.15333333,129.2227778,130,1968,4/4/1968,95
Japan/Izuhara,34.19777778,129.2919444,3.65,1969,4/8/1969,98
Japan/Izuhara,34.15333333,129.2227778,130,1969,4/8/1969,98
Japan/Izuhara,34.19777778,129.2919444,3.65,1970,4/8/1970,98
Japan/Izuhara,34.15333333,129.2227778,130,1970,4/8/1970,98
Japan/Izuhara,34.19777778,129.2919444,3.65,1971,4/2/1971,92
Japan/Izuhara,34.15333333,129.2227778,130,1971,4/2/1971,92
Japan/Izuhara,34.19777778,129.2919444,3.65,1972,4/6/1972,97
Japan/Izuhara,34.15333333,129.2227778,130,1972,4/6/1972,97
Japan/Izuhara,34.19777778,129.2919444,3.65,1973,3/31/1973,90
Japan/Izuhara,34.15333333,129.2227778,130,1973,3/31/1973,90
Japan/Izuhara,34.19777778,129.2919444,3.65,1974,4/6/1974,96
Japan/Izuhara,34.15333333,129.2227778,130,1974,4/6/1974,96
Japan/Izuhara,34.19777778,129.2919444,3.65,1975,4/5/1975,95
Japan/Izuhara,34.15333333,129.2227778,130,1975,4/5/1975,95
Japan/Izuhara,34.19777778,129.2919444,3.65,1976,4/7/1976,98
Japan/Izuhara,34.15333333,129.2227778,130,1976,4/7/1976,98
Japan/Izuhara,34.19777778,129.2919444,3.65,1977,3/29/1977,88
Japan/Izuhara,34.15333333,129.2227778,130,1977,3/29/1977,88
Japan/Izuhara,34.19777778,129.2919444,3.65,1978,4/7/1978,97
Japan/Izuhara,34.15333333,129.2227778,130,1978,4/7/1978,97
Japan/Izuhara,34.19777778,129.2919444,3.65,1979,4/8/1979,98
Japan/Izuhara,34.15333333,129.2227778,130,1979,4/8/1979,98
Japan/Izuhara,34.19777778,129.2919444,3.65,1980,4/4/1980,95
Japan/Izuhara,34.15333333,129.2227778,130,1980,4/4/1980,95
Japan/Izuhara,34.19777778,129.2919444,3.65,1981,4/2/1981,92
Japan/Izuhara,34.15333333,129.2227778,130,1981,4/2/1981,92
Japan/Izuhara,34.19777778,129.2919444,3.65,1982,3/27/1982,86
Japan/Izuhara,34.15333333,129.2227778,130,1982,3/27/1982,86
Japan/Izuhara,34.19777778,129.2919444,3.65,1983,4/7/1983,97
Japan/Izuhara,34.15333333,129.2227778,130,1983,4/7/1983,97
Japan/Izuhara,34.19777778,129.2919444,3.65,1984,4/10/1984,101
Japan/Izuhara,34.15333333,129.2227778,130,1984,4/10/1984,101
Japan/Izuhara,34.19777778,129.2919444,3.65,1985,4/6/1985,96
Japan/Izuhara,34.15333333,129.2227778,130,1985,4/6/1985,96
Japan/Izuhara,34.19777778,129.2919444,3.65,1986,4/6/1986,96
Japan/Izuhara,34.15333333,129.2227778,130,1986,4/6/1986,96
Japan/Izuhara,34.19777778,129.2919444,3.65,1987,3/29/1987,88
Japan/Izuhara,34.15333333,129.2227778,130,1987,3/29/1987,88
Japan/Izuhara,34.19777778,129.2919444,3.65,1988,4/13/1988,104
Japan/Izuhara,34.15333333,129.2227778,130,1988,4/13/1988,104
Japan/Izuhara,34.19777778,129.2919444,3.65,1989,3/31/1989,90
Japan/Izuhara,34.15333333,129.2227778,130,1989,3/31/1989,90
Japan/Izuhara,34.19777778,129.2919444,3.65,1990,3/26/1990,85
Japan/Izuhara,34.15333333,129.2227778,130,1990,3/26/1990,85
Japan/Izuhara,34.19777778,129.2919444,3.65,1991,4/9/1991,99
Japan/Izuhara,34.15333333,129.2227778,130,1991,4/9/1991,99
Japan/Izuhara,34.19777778,129.2919444,3.65,1992,4/1/1992,92
Japan/Izuhara,34.15333333,129.2227778,130,1992,4/1/1992,92
