"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-04","  63.2","010000","999.9","  82.9","  66.6","  7.0"," 0.35","1016.0","999.9","009.9","  73.8"," 10.9","  3.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-05","  67.8","010000","999.9","  83.1","  66.2"," 13.0"," 0.00","1012.5","999.9","006.5","  76.6"," 12.4","  4.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-06","  57.0","000000","999.9","  81.5","  60.8"," 12.0"," 0.77","1020.5","999.9","014.4","  70.7"," 14.8","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-07","  60.0","000000","999.9","  80.4","  60.8","  8.9"," 0.00","1020.4","999.9","014.3","  74.5"," 14.8","  4.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-08","  68.3","010000","999.9","  87.8","  69.6","  9.9"," 0.00","1009.4","999.9","003.4","  79.0"," 11.7","  4.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-09","  53.2","010000","999.9","  74.3","  61.0"," 11.1"," 0.30","1014.8","999.9","008.7","  66.6"," 13.2","  5.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-10","  49.5","000000","999.9","  73.6","  59.0"," 12.0"," 0.00","1017.3","999.9","011.1","  64.8"," 17.1","  5.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-11","  50.7","000000","999.9","  69.8","  56.8","  7.0"," 0.00","1017.5","999.9","011.3","  62.9"," 17.9","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-12","  50.6","000000","999.9","  77.0","  56.7","  9.9"," 0.00","1019.4","999.9","013.2","  64.6"," 12.4","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-13","  46.9","000000","999.9","  70.5","  56.1","  9.9"," 0.00","1022.5","999.9","016.2","  61.6"," 15.5","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-14","  45.0","000000","999.9","  71.8","  51.8","  4.1"," 0.00","1025.1","999.9","018.8","  60.6"," 18.6","  2.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-15","  48.9","000000","999.9","  77.2","  51.3","  7.0"," 0.00","1026.3","999.9","020.1","  67.1"," 17.1","  3.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-16","  58.1","010000","999.9","  79.9","  60.8","  8.9"," 0.00","1021.1","999.9","014.9","  71.3"," 14.0","  5.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-17","  63.1","000000","999.9","  78.4","  64.6","  6.0"," 1.54","1017.0","999.9","010.8","  70.2"," 18.6","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-18","  60.6","000000","999.9","  83.3","  63.7","  8.0"," 0.00","1017.5","999.9","011.4","  71.8"," 14.8","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-19","  62.7","000000","999.9","  81.5","  63.5","  5.1"," 0.00","1015.1","999.9","009.0","  73.5"," 10.9","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-20","  52.2","000000","999.9","  79.5","  61.5","  9.9"," 0.02","1017.9","999.9","011.7","  69.3"," 15.5","  5.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-21","  48.0","000000","999.9","  71.6","  55.2","  8.9"," 0.00","1018.6","999.9","012.3","  61.9"," 15.5","  4.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-22","  54.0","000000","999.9","  69.8","  55.0","  4.1"," 0.00","1011.9","999.9","005.7","  65.2"," 12.4","  2.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-23","  47.9","000000","999.9","  70.2","  55.4","  8.9"," 0.00","1013.0","999.9","006.8","  63.0"," 17.1","  5.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-24","  41.6","000000","999.9","  69.8","  50.9"," 12.0"," 0.00","1018.1","999.9","011.8","  59.3"," 20.2","  4.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-25","  58.6","010000","999.9","  65.3","  50.7","  7.0"," 0.00","1016.4","999.9","010.2","  63.2"," 10.3","  3.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-26","  59.3","010000","999.9","  77.4","  60.1","  6.0"," 0.20","1017.0","999.9","010.9","  68.1"," 10.1","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-27","  45.8","000000","999.9","  71.2","  55.6"," 11.1"," 0.08","1022.3","999.9","016.0","  61.0"," 17.1","  5.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-28","  58.1","010000","999.9","  66.0","  55.4","  5.1"," 0.00","1012.3","999.9","006.1","  63.7","  8.5","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-29","  44.7","010000","999.9","  67.8","  48.0","  8.0"," 0.43","1022.4","999.9","016.0","  56.3"," 10.9","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-30","  42.3","000000","999.9","  67.6","  47.7","  7.0"," 0.00","1026.7","999.9","020.3","  56.6"," 15.5","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-10-31","  48.7","010000","999.9","  65.1","  47.5","  4.1"," 0.00","1022.4","999.9","016.0","  58.1"," 14.8","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-01","  44.9","010000","999.9","  64.6","  45.7","  9.9"," 0.24","1022.7","999.9","016.3","  54.5"," 10.9","  4.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-02","  39.4","000000","999.9","  65.5","  45.5","  5.1"," 0.00","1021.4","999.9","015.0","  54.9"," 20.2","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-03","  41.6","000000","999.9","  61.5","  47.1","  9.9"," 0.00","1018.6","999.9","012.3","  54.0"," 17.1","  3.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-04","  43.1","000000","999.9","  65.1","  46.4","  5.1"," 0.00","1017.4","999.9","011.1","  54.7"," 14.0","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-05","  45.8","010000","999.9","  68.4","  45.7","  8.0"," 0.00","1015.9","999.9","009.6","  57.4","  9.3","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-06","  41.6","010000","999.9","  59.2","  44.8"," 11.1"," 0.00","1024.4","999.9","018.0","  51.8"," 11.7","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-07","  45.8","000000","999.9","  64.6","  44.6","  5.1"," 0.00","1021.8","999.9","015.5","  55.8","  9.3","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-08","  46.8","010000","999.9","  61.3","  48.7","  8.0"," 0.00","1018.0","999.9","011.6","  55.0"," 10.9","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-09","  38.5","010000","999.9","  51.6","  43.7","  7.0"," 0.26","1025.2","999.9","018.7","  46.5"," 11.7","  3.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-10","  42.6","010000","999.9","  56.1","  43.3","  7.0"," 0.04","1019.7","999.9","013.3","  52.4"," 12.9","  2.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-11","  46.7","000000","999.9","  67.1","  48.0","  6.0"," 0.16","1020.1","999.9","013.8","  55.8"," 12.1","  2.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-12","  45.1","000000","999.9","  67.3","  47.7","  5.1"," 0.00","1024.6","999.9","018.3","  56.6"," 12.4","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-13","  49.5","000000","999.9","  69.4","  48.7","  5.1"," 0.00","1023.4","999.9","017.1","  60.7"," 14.0","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-14","  56.3","010000","999.9","  62.6","  55.8","  5.1"," 0.00","1015.9","999.9","009.7","  60.5","  7.8","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-15","  45.5","010000","999.9","  71.1","  50.7"," 11.1"," 0.73","1016.5","999.9","010.2","  58.1"," 11.5","  5.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-16","  37.4","000000","999.9","  59.0","  43.5","  8.9"," 0.02","1021.9","999.9","015.5","  50.4"," 17.9","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-17","  41.2","010000","999.9","  61.7","  43.0","  8.0"," 0.00","1024.3","999.9","017.9","  51.7"," 14.0","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-18","  48.6","010000","999.9","  67.5","  42.4","  6.0"," 0.00","1020.5","999.9","014.2","  59.6"," 11.7","  2.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-19","  56.9","010000","999.9","  65.5","  56.3","  4.1"," 0.24","1014.4","999.9","008.1","  60.3","  6.8","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-20","  54.7","000000","999.9","  69.8","  54.1","  7.0"," 0.00","1019.0","999.9","012.8","  61.4","  9.3","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-21","  55.2","010000","999.9","  64.6","  53.6","  5.1"," 0.00","1015.0","999.9","008.8","  61.9"," 10.1","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-22","  47.1","000000","999.9","  69.4","  51.4","  8.9"," 0.08","1014.3","999.9","008.0","  59.8"," 14.0","  5.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-23","  33.9","010000","999.9","  55.4","  45.3"," 12.0"," 0.00","1018.4","999.9","011.9","  48.5","999.9","  5.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-24","  37.0","000000","999.9","  56.1","  40.5","  8.9"," 0.00","1018.3","999.9","011.9","  47.1"," 18.6","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-25","  38.6","000000","999.9","  56.8","  40.1","  4.1"," 0.00","1024.5","999.9","018.0","  48.3"," 20.2","  2.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-26","  45.0","010000","999.9","  61.0","  40.6","  6.0"," 0.00","1021.6","999.9","015.2","  54.2"," 12.9","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-27","  48.4","010000","999.9","  54.5","  50.7","  9.9"," 0.63","1014.5","999.9","008.2","  52.9","  6.4","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-28","  39.1","010000","999.9","  55.8","  45.0","  8.0"," 0.87","1022.7","999.9","016.3","  49.1"," 12.4","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-29","  40.3","010000","999.9","  54.5","  41.7","  7.0"," 0.00","1030.1","999.9","023.6","  47.7"," 11.7","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-11-30","  42.2","010000","999.9","  54.1","  41.4","  4.1"," 0.00","1026.3","999.9","019.9","  51.1"," 12.4","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-01","  44.2","000000","999.9","  61.7","  48.2","  8.0"," 0.02","1022.3","999.9","015.9","  54.5"," 10.9","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-02","  36.8","000000","999.9","  58.1","  41.5","  7.0"," 0.00","1027.1","999.9","020.6","  48.5"," 17.1","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-03","  41.2","000000","999.9","  61.2","  41.2","  4.1"," 0.00","1025.2","999.9","018.8","  50.7"," 13.2","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-04","  49.3","010000","999.9","  61.0","  43.7","  2.9"," 0.00","1016.9","999.9","010.5","  54.6","  8.9","  1.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-05","  46.3","000000","999.9","  63.5","  49.6","  7.0"," 0.35","1014.9","999.9","008.6","  55.5"," 14.0","  3.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-06","  36.5","010000","999.9","  55.6","  37.9"," 12.0"," 0.00","1020.6","999.9","014.1","  45.5"," 11.7","  4.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-07","  35.7","000000","999.9","  55.4","  37.6","  6.0"," 0.00","1018.9","999.9","012.5","  46.0"," 16.3","  3.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-08","  37.3","000000","999.9","  55.2","  40.8","  4.1"," 0.00","1018.2","999.9","011.7","  47.1"," 14.8","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-09","  38.6","010000","999.9","  60.8","  42.1","  8.0"," 0.00","1015.3","999.9","008.9","  50.0"," 10.1","  3.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-10","  33.4","010000","999.9","  50.2","  38.1"," 13.0"," 0.00","1021.6","999.9","015.0","  42.5"," 14.0","  4.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-11","  34.5","010000","999.9","  50.2","  36.9","  8.9"," 0.00","1026.2","999.9","019.7","  42.4"," 10.1","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-12","  35.9","010000","999.9","  50.0","  36.7","  4.1"," 0.00","1024.6","999.9","018.1","  45.7"," 14.8","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-13","  45.4","010000","999.9","  52.2","  44.1","  8.9"," 0.16","1010.1","999.9","003.7","  49.5","  7.0","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-14","  33.4","010000","999.9","  50.2","  36.5","  9.9"," 1.06","1014.3","999.9","007.8","  42.1"," 14.0","  5.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-15","  31.6","000000","999.9","  47.3","  36.1","  8.0"," 0.02","1014.8","999.9","008.3","  41.3"," 18.6","  3.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-16","  28.4","010000","999.9","  44.2","  34.2","  9.9"," 0.04","1022.1","999.9","015.5","  37.8"," 11.7","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-17","  33.8","000000","999.9","  53.2","  33.6","  8.0"," 0.00","1028.9","999.9","022.4","  44.6"," 15.5","  3.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-18","  36.8","000000","999.9","  55.9","  37.4","  6.0"," 0.00","1029.7","999.9","023.2","  45.6"," 10.9","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-19","  40.0","000000","999.9","  57.4","  38.5","  4.1"," 0.00","1026.6","999.9","020.2","  48.5","  7.8","  2.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-20","  43.2","010000","999.9","  54.0","  40.6","  4.1"," 0.00","1028.2","999.9","021.6","  47.1","  7.0","  1.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-21","  42.3","000000","999.9","  60.6","  40.1","  6.0"," 0.00","1026.5","999.9","020.1","  53.3"," 10.9","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-22","  51.6","010000","999.9","  63.5","  48.4","  6.0"," 0.00","1008.5","999.9","002.3","  58.7"," 11.2","  3.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-23","  38.2","010000","999.9","  54.9","  40.1","  8.0"," 0.77","1014.4","999.9","008.0","  46.1"," 12.9","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-24","  36.0","010000","999.9","  52.7","  39.4"," 12.0"," 0.18","1027.8","999.9","021.3","  43.7"," 14.8","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-25","  32.8","000000","999.9","  53.2","  39.0","  8.0"," 0.00","1030.0","999.9","023.4","  44.5"," 17.1","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-26","  40.9","010000","999.9","  54.3","  38.5","  4.1"," 0.00","1016.0","999.9","009.6","  50.9"," 12.4","  2.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-27","  37.3","010000","999.9","  53.2","  34.7","  8.9"," 0.93","1012.0","999.9","005.6","  44.3","  8.2","  5.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-28","  31.6","010000","999.9","  43.3","  34.3","  8.9"," 0.08","1025.7","999.9","019.1","  38.2"," 10.9","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-29","  32.6","000000","999.9","  47.5","  34.2","  7.0"," 0.02","1023.0","999.9","016.5","  41.6"," 13.2","  3.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-30","  31.8","010000","999.9","  47.3","  32.9","  9.9"," 0.00","1028.5","999.9","021.8","  39.3"," 12.4","  3.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2016-12-31","  34.1","000000","999.9","  54.1","  32.5","  6.0"," 0.00","1026.8","999.9","020.3","  43.6"," 15.5","  2.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-01","  35.3","000000","999.9","  56.3","  37.4","  5.1"," 0.00","1025.3","999.9","018.8","  44.3"," 12.4","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-02","  38.6","000000","999.9","  54.7","  36.5","  7.0"," 0.00","1019.0","999.9","012.6","  45.8","  7.0","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-03","  36.9","010000","999.9","  55.6","  36.1","  9.9"," 0.00","1019.9","999.9","013.4","  43.9","  7.0","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-04","  33.9","010000","999.9","  54.1","  36.0","  8.0"," 0.00","1020.6","999.9","014.1","  45.6","  6.8","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-05","  25.7","010000","999.9","  49.6","  41.7"," 13.0"," 0.00","1024.9","999.9","018.4","  44.1"," 15.5","  5.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-06","  27.8","000000","999.9","  50.4","  32.9","  8.9"," 0.00","1025.2","999.9","018.6","  40.6"," 17.1","  3.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-07","  31.5","000000","999.9","  51.4","  32.7","  4.1"," 0.00","1019.7","999.9","013.2","  43.9"," 17.9","  2.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-08","  40.1","010000","999.9","  45.3","  40.6","  5.1"," 0.00","1007.7","999.9","001.3","  43.6","  8.7","  2.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-09","  40.3","010000","999.9","  52.3","  41.0","  7.0"," 0.81","1011.0","999.9","004.6","  46.2"," 10.1","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-10","  33.0","010000","999.9","  56.7","  39.9","  8.0"," 0.02","1015.9","999.9","009.5","  46.8"," 14.8","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-11","  28.2","010000","999.9","  49.1","  36.3","  8.0"," 0.00","1016.5","999.9","010.0","  41.8"," 11.3","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-12","  27.2","000000","999.9","  49.1","  35.6","  8.9"," 0.00","1010.6","999.9","004.2","  41.4"," 14.0","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-13","  25.3","010000","999.9","  47.5","  34.7","  9.9"," 0.00","1008.6","999.9","002.1","  39.5"," 12.4","  6.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-14","  26.4","011000","999.9","  40.5","  27.3"," 12.0"," 0.00","1011.4","999.9","004.8","  31.7","  3.9","  7.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-15","  30.1","001000","999.9","  37.8","  27.1","  8.0"," 0.37","1016.4","  5.5","009.8","  33.3","  6.8","  4.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-16","  31.6","011000","999.9","  39.4","  31.6","  9.9"," 0.24","1021.8","  4.3","015.2","  35.8","  7.9","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-17","  31.3","011000","999.9","  46.2","  31.3","  6.0"," 0.33","1030.1","  0.4","023.4","  37.3"," 12.4","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-18","  31.0","010000","999.9","  49.1","  30.9","  5.1"," 0.00","1026.1","  0.4","019.6","  41.3"," 16.3","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-19","  29.4","010000","999.9","  48.2","  31.6","  7.0"," 0.00","1018.8","999.9","012.2","  38.7"," 10.1","  3.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-20","  31.1","011000","999.9","  48.6","  31.1","  9.9"," 0.00","1011.8","999.9","005.3","  40.1","  5.4","  5.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-21","  29.5","011000","999.9","  45.9","  34.0","  8.0"," 0.20","1022.7","999.9","016.1","  38.2"," 10.9","  3.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-22","  27.2","010000","999.9","  48.2","  31.6","  9.9"," 0.00","1016.9","999.9","010.4","  37.6"," 10.1","  4.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-23","  26.7","001000","999.9","  39.9","  30.6","  7.0"," 0.00","1021.6","999.9","015.0","  33.9","  8.2","  4.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-24","  27.5","011000","999.9","  40.8","  30.2","  8.0"," 0.00","1027.4","999.9","020.7","  34.3","  9.2","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-25","  28.2","001000","999.9","  42.4","  28.9","  8.0"," 0.00","1030.4","999.9","023.8","  35.1"," 13.2","  2.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-26","  27.6","000000","999.9","  49.1","  28.8","  5.1"," 0.00","1027.8","999.9","021.2","  38.5"," 14.8","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-27","  32.7","000000","999.9","  55.2","  33.1"," 11.1"," 0.00","1024.4","999.9","017.9","  44.2"," 14.8","  3.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-28","  29.6","000000","999.9","  54.9","  34.9","  7.0"," 0.00","1025.5","999.9","019.0","  43.1"," 14.8","  2.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-29","  39.9","010000","999.9","  52.3","  34.5","  5.1"," 0.00","1015.8","999.9","009.4","  46.3","  8.7","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-30","  35.2","011000","999.9","  54.7","  34.9"," 11.1"," 0.35","1016.4","999.9","009.9","  43.3","  8.1","  5.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-01-31","  28.0","011000","999.9","  43.0","  31.6","  7.0"," 0.08","1024.2","999.9","017.5","  37.4"," 14.0","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-01","  30.9","011000","999.9","  46.0","  31.1","  9.9"," 0.00","1019.6","999.9","013.0","  39.1"," 12.9","  4.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-02","  32.0","011000","999.9","  45.5","  34.9","  8.9"," 0.00","1021.0","999.9","014.4","  41.0"," 13.2","  5.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-03","  31.8","010000","999.9","  52.7","  34.0","  9.9"," 0.00","1022.5","999.9","016.0","  41.6"," 13.2","  4.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-04","  33.7","000000","999.9","  56.5","  34.0","  6.0"," 0.00","1019.2","999.9","012.7","  45.5"," 16.3","  2.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-05","  41.0","010000","999.9","  46.8","  39.7","  6.0"," 0.20","1007.7","999.9","001.3","  44.6","  5.3","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-06","  31.1","010000","999.9","  49.1","  35.8"," 11.1"," 0.39","1013.8","999.9","007.3","  40.4","  8.2","  6.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-07","  25.2","011000","999.9","  43.3","  35.6","  8.9"," 0.02","1019.9","999.9","013.3","  38.9","  8.5","  4.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-08","  28.6","000000","999.9","  46.6","  35.4","  9.9"," 0.00","1014.0","999.9","007.5","  40.0"," 10.9","  3.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-09","  31.5","011000","999.9","  39.4","  34.3","  7.0"," 0.04","1003.3","999.9","996.8","  36.7","  4.0","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-10","  27.1","001000","999.9","  41.4","  31.3","  8.9"," 0.16","1008.8","999.9","002.2","  34.5","  5.9","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-11","  26.8","001000","999.9","  43.5","  30.7","  9.9"," 0.12","1017.4","  0.8","010.8","  35.2","  9.3","  5.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-12","  28.4","010000","999.9","  45.5","  31.1","  9.9"," 0.00","1024.3","999.9","017.7","  36.8"," 13.2","  3.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-13","  29.9","011000","999.9","  47.1","  32.2"," 11.1"," 0.00","1027.0","999.9","020.4","  38.0"," 14.0","  2.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-14","  30.6","011000","999.9","  46.2","  33.4","  8.9"," 0.00","1028.4","999.9","021.8","  38.5","  7.9","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-15","  28.4","000000","999.9","  49.6","  32.5","  8.0"," 0.00","1028.7","999.9","022.1","  39.7"," 14.8","  3.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-16","  33.5","000000","999.9","  58.6","  32.0","  8.0"," 0.00","1023.4","999.9","016.9","  47.6"," 14.0","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","2017-02-17","  40.3","010000","999.9","  53.1","  39.7","  6.0"," 0.00","1016.4","999.9","010.0","  46.9","  9.2","  3.1"
